date,CRSP_MICRO_2021_Q1,meta
2021-01-22 00:00:00,519.9962829627228,
2021-01-22 10:00:00,517.5868726265809,
2021-01-22 10:30:00,513.8860830278803,
2021-01-22 12:00:00,502.6969168796462,
2021-01-22 13:30:00,484.23122378047344,
2021-01-22 15:00:00,501.6272027484605,
2021-01-22 15:30:30,501.6272027484605,
2021-01-22 23:59:59,504.52867689593893,w
2021-01-25 00:00:00,594.9442494678002,
2021-01-25 10:00:00,596.2060655105328,
2021-01-25 10:30:00,584.7339719017165,
2021-01-25 12:00:00,521.7918841950608,
2021-01-25 13:30:00,530.2621539581754,
2021-01-25 15:00:00,553.8687456325925,
2021-01-25 15:30:30,553.8687456325925,
2021-01-25 23:59:59,545.1800492522315,c
2021-01-26 00:00:00,522.0722502552991,
2021-01-26 10:00:00,510.40085779623234,
2021-01-26 10:30:00,514.839066181746,
2021-01-26 12:00:00,508.22769452440764,
2021-01-26 13:30:00,509.46829210160774,
2021-01-26 15:00:00,499.5995774466393,
2021-01-26 15:30:30,499.5995774466393,
2021-01-26 23:59:59,517.1219653650936,c
2021-01-27 00:00:00,431.1224228195946,
2021-01-27 10:00:00,410.21020980513606,
2021-01-27 10:30:00,471.4453635934768,
2021-01-27 12:00:00,470.1801247283064,
2021-01-27 13:30:00,478.75213771752794,
2021-01-27 15:00:00,434.78234298926156,
2021-01-27 15:30:30,434.78234298926156,
2021-01-27 23:59:59,462.8500626445285,c
2021-01-28 00:00:00,476.7773647931439,
2021-01-28 10:00:00,426.59209735261936,
2021-01-28 10:30:00,394.38894239088756,
2021-01-28 12:00:00,330.2782882380134,
2021-01-28 13:30:00,375.52277309308283,
2021-01-28 15:00:00,393.48365396741735,
2021-01-28 15:30:30,393.48365396741735,
2021-01-28 23:59:59,366.2299226965373,c
2021-01-29 00:00:00,347.9606925923457,
2021-01-29 10:00:00,335.6496803730836,
2021-01-29 10:30:00,332.14412549679093,
2021-01-29 12:00:00,337.07463781782576,
2021-01-29 13:30:00,289.8537262106166,
2021-01-29 15:00:00,285.74554493638357,
2021-01-29 15:30:30,285.74554493638357,
2021-01-29 23:59:59,299.8938561740032,w
2021-02-01 00:00:00,332.92716671806454,
2021-02-01 10:00:00,278.56201218820786,
2021-02-01 10:30:00,306.9818765080752,
2021-02-01 12:00:00,341.98878575409776,
2021-02-01 13:30:00,363.19969194338466,
2021-02-01 15:00:00,350.6930754577371,
2021-02-01 15:30:30,350.6930754577371,
2021-02-01 23:59:59,342.8076059124294,c
2021-02-02 00:00:00,390.3057698110955,
2021-02-02 10:00:00,373.02540137124083,
2021-02-02 10:30:00,361.5880695275257,
2021-02-02 12:00:00,329.21059489322363,
2021-02-02 13:30:00,349.3402311749729,
2021-02-02 15:00:00,372.1791379429817,
2021-02-02 15:30:30,372.1791379429817,
2021-02-02 23:59:59,376.8476292591083,c
2021-02-03 00:00:00,429.1370138981689,
2021-02-03 10:00:00,471.59050881114774,
2021-02-03 10:30:00,474.9468950551253,
2021-02-03 12:00:00,504.60487505207595,
2021-02-03 13:30:00,505.59879125212285,
2021-02-03 15:00:00,502.56397106679117,
2021-02-03 15:30:30,502.56397106679117,
2021-02-03 23:59:59,519.943578536576,c
2021-02-04 00:00:00,588.9776816573677,
2021-02-04 10:00:00,559.50826214556,
2021-02-04 10:30:00,542.984836907746,
2021-02-04 12:00:00,547.800247431834,
2021-02-04 13:30:00,570.9827542949116,
2021-02-04 15:00:00,559.9734808144041,
2021-02-04 15:30:30,559.9734808144041,
2021-02-04 23:59:59,556.1260537127602,c
2021-02-05 00:00:00,563.2034615967542,
2021-02-05 10:00:00,511.8758006751383,
2021-02-05 10:30:00,518.5476158712364,
2021-02-05 12:00:00,537.9451623112005,
2021-02-05 13:30:00,548.3039108136774,
2021-02-05 15:00:00,556.8599469638917,
2021-02-05 15:30:30,556.8599469638917,
2021-02-05 23:59:59,559.938845126164,w
2021-02-08 00:00:00,624.2063489944504,
2021-02-08 10:00:00,610.7072815193259,
2021-02-08 10:30:00,638.8514382753214,
2021-02-08 12:00:00,677.4724568695482,
2021-02-08 13:30:00,708.9652997893287,
2021-02-08 15:00:00,726.01069728918,
2021-02-08 15:30:30,726.01069728918,
2021-02-08 23:59:59,732.0625776565095,c
2021-02-09 00:00:00,724.7641664917004,
2021-02-09 10:00:00,733.5541429927158,
2021-02-09 10:30:00,749.5130162006664,
2021-02-09 12:00:00,744.7479358253878,
2021-02-09 13:30:00,778.0732305948098,
2021-02-09 15:00:00,793.504809900216,
2021-02-09 15:30:30,793.504809900216,
2021-02-09 23:59:59,800.8195432527347,c
2021-02-10 00:00:00,874.9931874428765,
2021-02-10 10:00:00,862.3198312435917,
2021-02-10 10:30:00,789.9022923001158,
2021-02-10 12:00:00,811.7747402289452,
2021-02-10 13:30:00,836.3328786757671,
2021-02-10 15:00:00,846.2193953933414,
2021-02-10 15:30:30,846.2193953933414,
2021-02-10 23:59:59,847.4464326256383,c
2021-02-11 00:00:00,866.2515255037925,
2021-02-11 10:00:00,820.9142164937267,
2021-02-11 10:30:00,809.9026282128206,
2021-02-11 12:00:00,787.5021052542867,
2021-02-11 13:30:00,806.2935841487935,
2021-02-11 15:00:00,812.1083041507417,
2021-02-11 15:30:30,812.1083041507417,
2021-02-11 23:59:59,811.5038312958276,c
2021-02-12 00:00:00,791.5184261503817,
2021-02-12 10:00:00,780.6137272100312,
2021-02-12 10:30:00,796.8072391785043,
2021-02-12 12:00:00,815.4301888478602,
2021-02-12 13:30:00,812.6434269027496,
2021-02-12 15:00:00,820.1608927288408,
2021-02-12 15:30:30,820.1608927288408,
2021-02-12 23:59:59,825.3417868445803,w
2021-02-15 00:00:00,825.3417868445803,
2021-02-15 10:00:00,825.3417868445803,
2021-02-15 10:30:00,825.3417868445803,
2021-02-15 12:00:00,825.3417868445803,
2021-02-15 13:30:00,825.3417868445803,
2021-02-15 15:00:00,825.3417868445803,
2021-02-15 15:30:30,825.3417868445803,
2021-02-15 23:59:59,825.3417868445803,c
2021-02-16 00:00:00,882.3506625459423,
2021-02-16 10:00:00,872.8766973459129,
2021-02-16 10:30:00,869.5015316130333,
2021-02-16 12:00:00,856.6169844328855,
2021-02-16 13:30:00,897.299650574182,
2021-02-16 15:00:00,913.2401072717968,
2021-02-16 15:30:30,913.2401072717968,
2021-02-16 23:59:59,918.9438975656466,c
2021-02-17 00:00:00,886.5400240167079,
2021-02-17 10:00:00,892.7046040035326,
2021-02-17 10:30:00,871.0413218828563,
2021-02-17 12:00:00,823.1720175162701,
2021-02-17 13:30:00,859.6390172921919,
2021-02-17 15:00:00,859.7086399525589,
2021-02-17 15:30:30,859.7086399525589,
2021-02-17 23:59:59,872.6870965607505,c
2021-02-18 00:00:00,809.7278956829695,
2021-02-18 10:00:00,801.73975631937,
2021-02-18 10:30:00,708.6492314354181,
2021-02-18 12:00:00,779.8803032782156,
2021-02-18 13:30:00,774.5446742158214,
2021-02-18 15:00:00,749.4251140056643,
2021-02-18 15:30:30,749.4251140056643,
2021-02-18 23:59:59,725.2721031620243,c
2021-02-19 00:00:00,781.8045521991315,
2021-02-19 10:00:00,755.5719918186466,
2021-02-19 10:30:00,754.4356590054946,
2021-02-19 12:00:00,759.9298999841618,
2021-02-19 13:30:00,749.8667074809415,
2021-02-19 15:00:00,772.1304049715196,
2021-02-19 15:30:30,772.1304049715196,
2021-02-19 23:59:59,763.8082373044211,w
2021-02-22 00:00:00,777.1029935082655,
2021-02-22 10:00:00,786.5325165412597,
2021-02-22 10:30:00,783.4175814846923,
2021-02-22 12:00:00,753.586047769979,
2021-02-22 13:30:00,744.7427664420226,
2021-02-22 15:00:00,713.8857223774713,
2021-02-22 15:30:30,713.8857223774713,
2021-02-22 23:59:59,665.8513588355867,c
2021-02-23 00:00:00,474.29860832125325,
2021-02-23 10:00:00,328.4160135093414,
2021-02-23 10:30:00,403.4548530049211,
2021-02-23 12:00:00,398.1747260448086,
2021-02-23 13:30:00,396.9777112309247,
2021-02-23 15:00:00,399.83879512736314,
2021-02-23 15:30:30,399.83879512736314,
2021-02-23 23:59:59,404.87441640900295,c
2021-02-24 00:00:00,494.32752224845296,
2021-02-24 10:00:00,496.011403458382,
2021-02-24 10:30:00,482.02574580203043,
2021-02-24 12:00:00,543.3243843619467,
2021-02-24 13:30:00,523.3336079951433,
2021-02-24 15:00:00,505.58639209399655,
2021-02-24 15:30:30,505.58639209399655,
2021-02-24 23:59:59,492.78163311780884,c
2021-02-25 00:00:00,541.852815692887,
2021-02-25 10:00:00,500.7724154109027,
2021-02-25 10:30:00,502.76824510206427,
2021-02-25 12:00:00,476.16649309200363,
2021-02-25 13:30:00,432.9097895001622,
2021-02-25 15:00:00,433.3810628286818,
2021-02-25 15:30:30,433.3810628286818,
2021-02-25 23:59:59,420.22275907354253,c
2021-02-26 00:00:00,399.3674347213665,
2021-02-26 10:00:00,352.1408170314726,
2021-02-26 10:30:00,311.8039977669945,
2021-02-26 12:00:00,342.44835703771594,
2021-02-26 13:30:00,312.3279100580786,
2021-02-26 15:00:00,304.7048586559571,
2021-02-26 15:30:30,304.7048586559571,m
2021-02-26 23:59:59,322.8536913025732,w
2021-03-01 00:00:00,395.4109851556326,
2021-03-01 10:00:00,412.8134255810545,
2021-03-01 10:30:00,411.67790215579964,
2021-03-01 12:00:00,431.3215610335211,
2021-03-01 13:30:00,423.32547206338006,
2021-03-01 15:00:00,414.70610821037815,
2021-03-01 15:30:30,414.70610821037815,
2021-03-01 23:59:59,407.7641162399842,c
2021-03-02 00:00:00,461.55461071731145,
2021-03-02 10:00:00,485.2035323690285,
2021-03-02 10:30:00,509.180413057083,
2021-03-02 12:00:00,498.29343420179646,
2021-03-02 13:30:00,493.52184404979187,
2021-03-02 15:00:00,465.5874785552252,
2021-03-02 15:30:30,465.5874785552252,
2021-03-02 23:59:59,467.6039537606774,c
2021-03-03 00:00:00,543.8978290781087,
2021-03-03 10:00:00,519.1812089870556,
2021-03-03 10:30:00,457.9293516475976,
2021-03-03 12:00:00,474.35720464921485,
2021-03-03 13:30:00,457.43749626598003,
2021-03-03 15:00:00,391.81420880753706,
2021-03-03 15:30:30,391.81420880753706,
2021-03-03 23:59:59,389.67281538215695,c
2021-03-04 00:00:00,336.92429334945246,
2021-03-04 10:00:00,238.14284888169072,
2021-03-04 10:30:00,186.49684239293447,
2021-03-04 12:00:00,192.54615925258906,
2021-03-04 13:30:00,44.909489292534886,
2021-03-04 15:00:00,81.78013522934191,
2021-03-04 15:30:30,81.78013522934191,
2021-03-04 23:59:59,107.82985565171555,c
2021-03-05 00:00:00,108.13386568552039,
2021-03-05 10:00:00,-11.47911908506228,
2021-03-05 10:30:00,-88.4990478527858,
2021-03-05 12:00:00,-172.71209044797132,
2021-03-05 13:30:00,-98.69499387625353,
2021-03-05 15:00:00,-54.44353789559443,
2021-03-05 15:30:30,-54.44353789559443,s
2021-03-05 23:59:59,0.0,a
2021-03-08 00:00:00,18.784242436296836,
2021-03-08 10:00:00,26.906347370271988,
2021-03-08 10:30:00,95.73048840125193,
2021-03-08 12:00:00,73.74453604844314,
2021-03-08 13:30:00,52.08939027101019,
2021-03-08 15:00:00,27.639140158612918,
2021-03-08 15:30:30,27.639140158612918,
2021-03-08 23:59:59,9.628242108038307,c
2021-03-09 00:00:00,69.49975462362295,
2021-03-09 10:00:00,163.05817942667568,
2021-03-09 10:30:00,192.77874732976557,
2021-03-09 12:00:00,216.08670620447197,
2021-03-09 13:30:00,256.68542469007286,
2021-03-09 15:00:00,264.399253557987,
2021-03-09 15:30:30,264.399253557987,
2021-03-09 23:59:59,283.79527190781437,c
2021-03-10 00:00:00,330.92323903270994,
2021-03-10 10:00:00,357.11776799538484,
2021-03-10 10:30:00,282.2200310431447,
2021-03-10 12:00:00,313.5777180782029,
2021-03-10 13:30:00,282.8684394031668,
2021-03-10 15:00:00,317.4882955853906,
2021-03-10 15:30:30,317.4882955853906,
2021-03-10 23:59:59,309.8141430908373,c
2021-03-11 00:00:00,350.86947540320455,
2021-03-11 10:00:00,350.48710131395137,
2021-03-11 10:30:00,368.544640676899,
2021-03-11 12:00:00,384.9192249661711,
2021-03-11 13:30:00,403.88991856631844,
2021-03-11 15:00:00,400.39289398863787,
2021-03-11 15:30:30,400.39289398863787,
2021-03-11 23:59:59,409.77325124203355,c
2021-03-12 00:00:00,323.47700610122513,
2021-03-12 10:00:00,392.26330144539054,
2021-03-12 10:30:00,361.38617243975705,
2021-03-12 12:00:00,440.7188982912945,
2021-03-12 13:30:00,464.2627290093293,
2021-03-12 15:00:00,444.3217636577955,
2021-03-12 15:30:30,444.3217636577955,
2021-03-12 23:59:59,450.0100552371008,w
2021-03-15 00:00:00,502.08175659940446,
2021-03-15 10:00:00,540.3589023000087,
2021-03-15 10:30:00,535.8950540700354,
2021-03-15 12:00:00,524.0990047503989,
2021-03-15 13:30:00,528.916585127259,
2021-03-15 15:00:00,523.4563260479407,
2021-03-15 15:30:30,523.4563260479407,
2021-03-15 23:59:59,503.5069028442193,c
2021-03-16 00:00:00,521.1599829703706,
2021-03-16 10:00:00,509.1646595904284,
2021-03-16 10:30:00,527.7922983054558,
2021-03-16 12:00:00,550.2437345403201,
2021-03-16 13:30:00,546.8108299877059,
2021-03-16 15:00:00,464.3444067866852,
2021-03-16 15:30:30,464.3444067866852,
2021-03-16 23:59:59,489.578357177366,c
2021-03-17 00:00:00,406.13473125250323,
2021-03-17 10:00:00,436.5275326186169,
2021-03-17 10:30:00,465.1296368894922,
2021-03-17 12:00:00,443.95497094854056,
2021-03-17 13:30:00,462.4056037611159,
2021-03-17 15:00:00,504.2584079900197,
2021-03-17 15:30:30,504.2584079900197,
2021-03-17 23:59:59,487.5495967482369,c
2021-03-18 00:00:00,462.54811888906545,
2021-03-18 10:00:00,499.1439103294839,
2021-03-18 10:30:00,516.1088878983079,
2021-03-18 12:00:00,482.41516205724486,
2021-03-18 13:30:00,479.4300936212927,
2021-03-18 15:00:00,460.1950502053652,
2021-03-18 15:30:30,460.1950502053652,
2021-03-18 23:59:59,459.34852781136976,c
2021-03-19 00:00:00,494.84981275558346,
2021-03-19 10:00:00,418.35834805760067,
2021-03-19 10:30:00,482.8502964010157,
2021-03-19 12:00:00,465.83270971190007,
2021-03-19 13:30:00,500.0544823513459,
2021-03-19 15:00:00,470.2002004381551,
2021-03-19 15:30:30,470.2002004381551,
2021-03-19 23:59:59,460.8694722669446,e
2021-03-22 00:00:00,467.7254081882728,
2021-03-22 10:00:00,434.9922220258276,
2021-03-22 10:30:00,452.0018152299773,
2021-03-22 12:00:00,443.45515744633724,
2021-03-22 13:30:00,431.79827637565074,
2021-03-22 15:00:00,442.17966482406825,
2021-03-22 15:30:30,442.17966482406825,
2021-03-22 23:59:59,422.7084291764098,c
2021-03-23 00:00:00,449.38193323462485,
2021-03-23 10:00:00,410.7790010980792,
2021-03-23 10:30:00,401.3735015910621,
2021-03-23 12:00:00,391.07988752388303,
2021-03-23 13:30:00,397.1216296878084,
2021-03-23 15:00:00,372.75888085583586,
2021-03-23 15:30:30,372.75888085583586,
2021-03-23 23:59:59,378.2624059652652,c
2021-03-24 00:00:00,387.1024978832942,
2021-03-24 10:00:00,342.89605273617735,
2021-03-24 10:30:00,339.9952492488313,
2021-03-24 12:00:00,330.7328633017372,
2021-03-24 13:30:00,300.6862675100333,
2021-03-24 15:00:00,288.4999790490251,
2021-03-24 15:30:30,288.4999790490251,
2021-03-24 23:59:59,277.5242740783183,c
2021-03-25 00:00:00,234.99124291422618,
2021-03-25 10:00:00,240.58625540410912,
2021-03-25 10:30:00,278.9716500931148,
2021-03-25 12:00:00,271.4605504753075,
2021-03-25 13:30:00,285.7441796583464,
2021-03-25 15:00:00,274.8652840698211,
2021-03-25 15:30:30,274.8652840698211,
2021-03-25 23:59:59,283.1109999722106,c
2021-03-26 00:00:00,288.56094315624125,
2021-03-26 10:00:00,255.57868033781642,
2021-03-26 10:30:00,233.41856464751788,
2021-03-26 12:00:00,211.80597497824772,
2021-03-26 13:30:00,200.38529638977354,
2021-03-26 15:00:00,169.19083729786712,
2021-03-26 15:30:30,169.19083729786712,
2021-03-26 23:59:59,191.89360503014473,w
2021-03-29 00:00:00,211.30547364784354,
2021-03-29 10:00:00,190.3511703530645,
2021-03-29 10:30:00,188.55322845414366,
2021-03-29 12:00:00,191.89782589413528,
2021-03-29 13:30:00,198.3042540430348,
2021-03-29 15:00:00,177.42933146280848,
2021-03-29 15:30:30,177.42933146280848,
2021-03-29 23:59:59,179.08668093945255,c
2021-03-30 00:00:00,149.81086326332627,
2021-03-30 10:00:00,62.672074105844445,
2021-03-30 10:30:00,71.02586200215,
2021-03-30 12:00:00,94.44835596717076,
2021-03-30 13:30:00,109.1717662914383,
2021-03-30 15:00:00,123.13488088436043,
2021-03-30 15:30:30,123.13488088436043,
2021-03-30 23:59:59,135.11454265225757,c
2021-03-31 00:00:00,149.225998813557,
2021-03-31 10:00:00,157.04029398715306,
2021-03-31 10:30:00,181.54001043887058,
2021-03-31 12:00:00,168.9968786263379,
2021-03-31 13:30:00,148.86644053260818,
2021-03-31 15:00:00,152.39303688163716,
2021-03-31 15:30:30,152.39303688163716,
2021-03-31 23:59:59,167.9446969921462,c
2021-04-01 00:00:00,227.24011988807013,
2021-04-01 10:00:00,215.171258311182,
2021-04-01 10:30:00,213.096312982247,
2021-04-01 12:00:00,183.2885693725175,
2021-04-01 13:30:00,178.85973745033561,
2021-04-01 15:00:00,198.96549391781525,
2021-04-01 15:30:30,198.96549391781525,
2021-04-01 23:59:59,216.62361323407106,c
2021-04-02 00:00:00,216.62361323407106,
2021-04-02 10:00:00,216.62361323407106,
2021-04-02 10:30:00,216.62361323407106,
2021-04-02 12:00:00,216.62361323407106,
2021-04-02 13:30:00,216.62361323407106,
2021-04-02 15:00:00,216.62361323407106,
2021-04-02 15:30:30,216.62361323407106,
2021-04-02 23:59:59,216.62361323407106,w
2021-04-05 00:00:00,216.1121804329092,
2021-04-05 10:00:00,183.62174157850814,
2021-04-05 10:30:00,198.79663577229917,
2021-04-05 12:00:00,186.50849257438824,
2021-04-05 13:30:00,187.08266175096435,
2021-04-05 15:00:00,205.92584810089545,
2021-04-05 15:30:30,205.92584810089545,
2021-04-05 23:59:59,208.57277773703868,c
2021-04-06 00:00:00,186.061511299961,
2021-04-06 10:00:00,168.54603162908018,
2021-04-06 10:30:00,192.16399517748653,
2021-04-06 12:00:00,210.97579779917646,
2021-04-06 13:30:00,191.25662493443747,
2021-04-06 15:00:00,211.1032675815917,
2021-04-06 15:30:30,211.1032675815917,
2021-04-06 23:59:59,212.78301301381055,c
2021-04-07 00:00:00,200.25619032271015,
2021-04-07 10:00:00,228.58429110064662,
2021-04-07 10:30:00,212.80284047639168,
2021-04-07 12:00:00,171.29338505294265,
2021-04-07 13:30:00,163.07092025556176,
2021-04-07 15:00:00,154.6430127224977,
2021-04-07 15:30:30,154.6430127224977,
2021-04-07 23:59:59,151.3750635389954,c
2021-04-08 00:00:00,167.64157968887253,
2021-04-08 10:00:00,150.0047089528042,
2021-04-08 10:30:00,133.79038816352204,
2021-04-08 12:00:00,168.0610183235167,
2021-04-08 13:30:00,164.42237405090532,
2021-04-08 15:00:00,167.8971493342641,
2021-04-08 15:30:30,167.8971493342641,
2021-04-08 23:59:59,174.12561819357438,c
2021-04-09 00:00:00,173.2032621885412,
2021-04-09 10:00:00,156.10514988584453,
2021-04-09 10:30:00,146.71991447542916,
2021-04-09 12:00:00,141.17087809404018,
2021-04-09 13:30:00,109.21584133740907,
2021-04-09 15:00:00,102.0374424203145,
2021-04-09 15:30:30,102.0374424203145,
2021-04-09 23:59:59,99.93766377965028,w
2021-04-12 00:00:00,88.89474984658887,
2021-04-12 10:00:00,10.000094002151286,
2021-04-12 10:30:00,8.17061983619692,
2021-04-12 12:00:00,-29.757840200241276,
2021-04-12 13:30:00,-40.68673769307611,
2021-04-12 15:00:00,-61.92083638351346,
2021-04-12 15:30:30,-61.92083638351346,
2021-04-12 23:59:59,-55.89223740505156,c
2021-04-13 00:00:00,-61.13237190913924,
2021-04-13 10:00:00,-74.1880175333556,
2021-04-13 10:30:00,-75.54223485200293,
2021-04-13 12:00:00,-60.85478649357151,
2021-04-13 13:30:00,-74.80073033856911,
2021-04-13 15:00:00,-73.60582352733866,
2021-04-13 15:30:30,-73.60582352733866,
2021-04-13 23:59:59,-65.51011411386366,c
2021-04-14 00:00:00,-84.10536822775441,
2021-04-14 10:00:00,-102.29884890965275,
2021-04-14 10:30:00,-109.33564328612988,
2021-04-14 12:00:00,-124.91194338075786,
2021-04-14 13:30:00,-104.17816652792976,
2021-04-14 15:00:00,-108.67362034803,
2021-04-14 15:30:30,-108.67362034803,
2021-04-14 23:59:59,-121.3210624971781,c
2021-04-15 00:00:00,-115.34285529785745,
2021-04-15 10:00:00,-140.35451262221972,
2021-04-15 10:30:00,-164.05272476217704,
2021-04-15 12:00:00,-202.457126028949,
2021-04-15 13:30:00,-243.31496288840663,
2021-04-15 15:00:00,-232.121269229392,
2021-04-15 15:30:30,-232.121269229392,
2021-04-15 23:59:59,-237.09355314829315,c
2021-04-16 00:00:00,-264.5572024238779,
2021-04-16 10:00:00,-314.4220283587756,
2021-04-16 10:30:00,-294.9886674993693,
2021-04-16 12:00:00,-309.80112245534366,
2021-04-16 13:30:00,-323.92947382915577,
2021-04-16 15:00:00,-314.51384350323644,
2021-04-16 15:30:30,-314.51384350323644,
2021-04-16 23:59:59,-323.38447278410536,w
