date,EU_FTSEUK_AD_2022_Q4,meta
2022-11-09 00:00:00,676.6055045871526,
2022-11-09 03:30:00,693.3681807233952,
2022-11-09 04:00:00,683.1866651007858,
2022-11-09 06:00:00,791.3615363638237,
2022-11-09 08:00:00,794.5871758685025,
2022-11-09 10:30:00,716.1437235882586,
2022-11-09 11:00:00,661.1844396981433,
2022-11-09 23:59:59,802.7522935779834,c
2022-11-10 00:00:00,802.7522935779834,
2022-11-10 03:30:00,805.5993687673617,
2022-11-10 04:00:00,810.3444940830013,
2022-11-10 06:00:00,793.7365554782773,
2022-11-10 08:00:00,905.5018871695902,
2022-11-10 10:30:00,1403.3420995577762,
2022-11-10 11:00:00,1409.2055028140385,
2022-11-10 23:59:59,1341.743119266066,c
2022-11-11 00:00:00,1353.2110091743216,
2022-11-11 03:30:00,1323.397033852647,
2022-11-11 04:00:00,1323.2232483593998,
2022-11-11 06:00:00,1382.5846628249164,
2022-11-11 08:00:00,1684.6062762728761,
2022-11-11 10:30:00,1663.2794767533815,
2022-11-11 11:00:00,1719.1563944470126,
2022-11-11 23:59:59,1628.4403669724961,w
2022-11-14 00:00:00,1697.2477064220384,
2022-11-14 03:30:00,1924.8721899292832,
2022-11-14 04:00:00,1616.9530234766062,
2022-11-14 06:00:00,1715.230602827789,
2022-11-14 08:00:00,1746.1073371151215,
2022-11-14 10:30:00,1627.7731089167592,
2022-11-14 11:00:00,1684.3538685404492,
2022-11-14 23:59:59,1697.2477064220384,c
2022-11-15 00:00:00,1766.0550458715788,
2022-11-15 03:30:00,1761.5795589769896,
2022-11-15 04:00:00,1771.5250854094065,
2022-11-15 06:00:00,1817.390828945101,
2022-11-15 08:00:00,1794.9794672377375,
2022-11-15 10:30:00,1803.8955444429394,
2022-11-15 11:00:00,1785.5680524100226,
2022-11-15 23:59:59,1513.7614678899135,c
2022-11-16 00:00:00,1697.2477064220257,
2022-11-16 03:30:00,1675.6116336507712,
2022-11-16 04:00:00,1687.4131278896384,
2022-11-16 06:00:00,1640.6313876551812,
2022-11-16 08:00:00,1573.2394561748133,
2022-11-16 10:30:00,1677.8118795537994,
2022-11-16 11:00:00,1523.117815936801,
2022-11-16 23:59:59,1605.504587155965,c
2022-11-17 00:00:00,1605.504587155965,
2022-11-17 03:30:00,1620.5766710353928,
2022-11-17 04:00:00,1595.780662072464,
2022-11-17 06:00:00,1624.2317907011584,
2022-11-17 08:00:00,1412.9689487783617,
2022-11-17 10:30:00,1453.4961930641184,
2022-11-17 11:00:00,1331.0035628769037,
2022-11-17 23:59:59,1490.8256880733788,c
2022-11-18 00:00:00,1422.0183486238384,
2022-11-18 03:30:00,1392.786415782808,
2022-11-18 04:00:00,1402.370656058556,
2022-11-18 06:00:00,1422.4975606376247,
2022-11-18 08:00:00,1411.4756843205214,
2022-11-18 10:30:00,1409.0796242515717,
2022-11-18 11:00:00,1434.9570729960997,
2022-11-18 23:59:59,1559.633027522921,w
2022-11-21 00:00:00,1582.5688073394358,
2022-11-21 03:30:00,1595.800428147475,
2022-11-21 04:00:00,1575.2179068905189,
2022-11-21 06:00:00,1583.05886736936,
2022-11-21 08:00:00,1434.7851402153829,
2022-11-21 10:30:00,1548.383966400299,
2022-11-21 11:00:00,1529.3094714532617,
2022-11-21 23:59:59,1559.6330275229193,c
2022-11-22 00:00:00,1307.3394495412686,
2022-11-22 03:30:00,1072.8388871573043,
2022-11-22 04:00:00,1001.7403896226915,
2022-11-22 06:00:00,884.4063800089243,
2022-11-22 08:00:00,800.6150409155962,
2022-11-22 10:30:00,536.9498849097072,
2022-11-22 11:00:00,249.80060052152294,
2022-11-22 23:59:59,309.63302752291565,c
2022-11-23 00:00:00,412.84403669722815,
2022-11-23 03:30:00,359.69491665196983,
2022-11-23 04:00:00,283.8903676083046,
2022-11-23 06:00:00,183.5546402780874,
2022-11-23 08:00:00,-39.189383432467366,
2022-11-23 10:30:00,-153.6168338431271,
2022-11-23 11:00:00,-148.38458197672298,
2022-11-23 23:59:59,-344.0366972477277,c
2022-11-24 00:00:00,-252.2935779816744,
2022-11-24 03:30:00,-104.04336367649012,
2022-11-24 04:00:00,-99.94328220634998,
2022-11-24 06:00:00,-115.98485095826436,
2022-11-24 08:00:00,-130.42055446770974,
2022-11-24 10:30:00,-176.6015183968575,
2022-11-24 11:00:00,-182.45742179286572,
2022-11-24 23:59:59,-252.29357798167803,c
2022-11-25 00:00:00,-252.29357798167803,
2022-11-25 03:30:00,-232.14036424115147,
2022-11-25 04:00:00,-300.81777473622424,
2022-11-25 06:00:00,-314.1805409293538,
2022-11-25 08:00:00,-315.4978498180899,
2022-11-25 10:30:00,-331.50661442703677,
2022-11-25 11:00:00,-317.8991645094284,
2022-11-25 23:59:59,-309.6330275229684,w
2022-11-28 00:00:00,-252.29357798168348,
2022-11-28 03:30:00,-241.79132508210932,
2022-11-28 04:00:00,-226.03794573275263,
2022-11-28 06:00:00,-234.9244674169986,
2022-11-28 08:00:00,-123.77356496458378,
2022-11-28 10:30:00,-189.93775823189026,
2022-11-28 11:00:00,8.623252539144232,
2022-11-28 23:59:59,11.467889908233701,c
2022-11-29 00:00:00,68.8073394495168,
2022-11-29 03:30:00,271.81410021110605,
2022-11-29 04:00:00,245.0828485839993,
2022-11-29 06:00:00,164.44693981864475,
2022-11-29 08:00:00,107.21469353587963,
2022-11-29 10:30:00,-81.71175302200754,
2022-11-29 11:00:00,-118.50105259307566,
2022-11-29 23:59:59,-137.61467889909545,c
2022-11-30 00:00:00,34.40366972475931,
2022-11-30 03:30:00,95.95995994766417,
2022-11-30 04:00:00,106.08037758356659,
2022-11-30 06:00:00,58.72238161027053,
2022-11-30 08:00:00,7.4973510573418025,
2022-11-30 10:30:00,18.470720558392713,
2022-11-30 11:00:00,3.4750600708011916,
2022-11-30 23:59:59,0.0,a
2022-12-01 00:00:00,206.422018348625,
2022-12-01 03:30:00,214.87384181528978,
2022-12-01 04:00:00,242.76485925529596,
2022-12-01 06:00:00,271.5010590419679,
2022-12-01 08:00:00,358.5287255637795,
2022-12-01 10:30:00,481.7805276064937,
2022-12-01 11:00:00,445.26959987357804,
2022-12-01 23:59:59,206.4220183486177,c
2022-12-02 00:00:00,229.3577981651306,
2022-12-02 03:30:00,332.8858789224287,
2022-12-02 04:00:00,339.19925114987564,
2022-12-02 06:00:00,346.56765802510745,
2022-12-02 08:00:00,329.813371105065,
2022-12-02 10:30:00,251.9699591978424,
2022-12-02 11:00:00,146.11107494562566,
2022-12-02 23:59:59,172.01834862384567,w
2022-12-05 00:00:00,275.22935779815634,
2022-12-05 03:30:00,255.16871315590834,
2022-12-05 04:00:00,217.70799671924033,
2022-12-05 06:00:00,130.23140267041526,
2022-12-05 08:00:00,194.3598840840914,
2022-12-05 10:30:00,163.20356852597433,
2022-12-05 11:00:00,166.94814756214873,
2022-12-05 23:59:59,206.42201834862135,c
2022-12-06 00:00:00,206.42201834862135,
2022-12-06 03:30:00,138.03003575076036,
2022-12-06 04:00:00,78.51184218093476,
2022-12-06 06:00:00,8.502599081406515,
2022-12-06 08:00:00,41.41540083064501,
2022-12-06 10:30:00,-70.34190446942375,
2022-12-06 11:00:00,-22.935779816512877,
2022-12-06 23:59:59,-34.403669724770225,c
2022-12-07 00:00:00,-80.2752293577978,
2022-12-07 03:30:00,-20.05770145414317,
2022-12-07 04:00:00,-97.16184611382596,
2022-12-07 06:00:00,-92.37402806962746,
2022-12-07 08:00:00,-89.6561580101843,
2022-12-07 10:30:00,-77.05688557327994,
2022-12-07 11:00:00,-115.13636703902193,
2022-12-07 23:59:59,-149.0825688073328,c
2022-12-08 00:00:00,-19.865681110743026,
2022-12-08 03:30:00,-86.76686916173821,
2022-12-08 04:00:00,-93.67844539207363,
2022-12-08 06:00:00,-100.34082223028963,
2022-12-08 08:00:00,-148.7175510546749,
2022-12-08 10:30:00,-136.5512636501935,
2022-12-08 11:00:00,-191.7802582929653,
2022-12-08 23:59:59,-194.95575688073222,c
2022-12-09 00:00:00,-194.95575688073222,
2022-12-09 03:30:00,-201.35461105905415,
2022-12-09 04:00:00,-209.35317878195747,
2022-12-09 06:00:00,-208.55332200967314,
2022-12-09 08:00:00,-225.32746117713032,
2022-12-09 10:30:00,-177.27701779223753,
2022-12-09 11:00:00,-226.28586098821143,
2022-12-09 23:59:59,-253.3191154707274,w
2022-12-12 00:00:00,-241.64644375272837,
2022-12-12 03:30:00,-254.7828420294736,
2022-12-12 04:00:00,-235.67535362693343,
2022-12-12 06:00:00,-230.65611431146317,
2022-12-12 08:00:00,-288.75996380109973,
2022-12-12 10:30:00,-253.65909620037382,
2022-12-12 11:00:00,-252.52392244759358,
2022-12-12 23:59:59,-253.31911547072195,c
2022-12-13 00:00:00,-335.0278174967152,
2022-12-13 03:30:00,-338.71614990255694,
2022-12-13 04:00:00,-340.68550940561,
2022-12-13 06:00:00,-290.3136168810943,
2022-12-13 08:00:00,-177.39543667975522,
2022-12-13 10:30:00,160.44117809557974,
2022-12-13 11:00:00,90.6151494523292,
2022-12-13 23:59:59,61.843020915253874,c
2022-12-14 00:00:00,-19.865681110741207,
2022-12-14 03:30:00,-10.582586140288186,
2022-12-14 04:00:00,36.15153041578196,
2022-12-14 06:00:00,164.06280742974923,
2022-12-14 08:00:00,81.92547330443085,
2022-12-14 10:30:00,129.11937803752153,
2022-12-14 11:00:00,185.80455698755395,
2022-12-14 23:59:59,155.2243946592298,c
2022-12-15 00:00:00,96.8610360692328,
2022-12-15 03:30:00,86.25851640292422,
2022-12-15 04:00:00,54.45095740400029,
2022-12-15 06:00:00,81.78556368643149,
2022-12-15 08:00:00,56.68460516651794,
2022-12-15 10:30:00,-5.779274368684128,
2022-12-15 11:00:00,144.17401400212293,
2022-12-15 23:59:59,248.6057684032221,c
2022-12-16 00:00:00,225.26042496722403,
2022-12-16 03:30:00,176.06208356502248,
2022-12-16 04:00:00,183.5850471556314,
2022-12-16 06:00:00,170.21088966121715,
2022-12-16 08:00:00,122.69965528239663,
2022-12-16 10:30:00,152.7224916302457,
2022-12-16 11:00:00,114.40599052883226,
2022-12-16 23:59:59,155.22439465922616,e
2022-12-19 00:00:00,50.17034919723301,
2022-12-19 03:30:00,66.65955403595217,
2022-12-19 04:00:00,65.01063355208316,
2022-12-19 06:00:00,168.55364735115108,
2022-12-19 08:00:00,35.615418096856956,
2022-12-19 10:30:00,52.35071617851463,
2022-12-19 11:00:00,6.540028101338976,
2022-12-19 23:59:59,50.17034919723119,c
2022-12-20 00:00:00,38.49767747923215,
2022-12-20 03:30:00,46.34993996882622,
2022-12-20 04:00:00,74.8660511152284,
2022-12-20 06:00:00,22.4240865519605,
2022-12-20 08:00:00,53.55825926772013,
2022-12-20 10:30:00,58.03174222460984,
2022-12-20 11:00:00,48.10156155846016,
2022-12-20 23:59:59,50.17034919722755,c
2022-12-21 00:00:00,85.18836435122466,
2022-12-21 03:30:00,63.24784291166725,
2022-12-21 04:00:00,15.422565832450346,
2022-12-21 06:00:00,44.61909829317119,
2022-12-21 08:00:00,47.541338864877616,
2022-12-21 10:30:00,96.03213359520487,
2022-12-21 11:00:00,97.69952123081202,
2022-12-21 23:59:59,143.5517229412235,c
2022-12-22 00:00:00,61.84302091523023,
2022-12-22 03:30:00,73.8702847380955,
2022-12-22 04:00:00,71.47041307042491,
2022-12-22 06:00:00,101.74160908383055,
2022-12-22 08:00:00,52.21274198577157,
2022-12-22 10:30:00,51.987573593531124,
2022-12-22 11:00:00,60.34959636500935,
2022-12-22 23:59:59,120.20637950521814,c
2022-12-23 00:00:00,85.18836435122284,
2022-12-23 03:30:00,84.35235586575982,
2022-12-23 04:00:00,81.00832192392045,
2022-12-23 06:00:00,139.85790072681448,
2022-12-23 08:00:00,139.85790072681448,
2022-12-23 10:30:00,139.85790072681448,
2022-12-23 11:00:00,139.85790072681448,
2022-12-23 23:59:59,155.2243946592189,w
2022-12-26 00:00:00,155.2243946592189,
2022-12-26 03:30:00,155.2243946592189,
2022-12-26 04:00:00,155.2243946592189,
2022-12-26 06:00:00,155.2243946592189,
2022-12-26 08:00:00,155.2243946592189,
2022-12-26 10:30:00,155.2243946592189,
2022-12-26 11:00:00,155.2243946592189,
2022-12-26 23:59:59,155.2243946592189,c
2022-12-27 00:00:00,155.2243946592189,
2022-12-27 03:30:00,155.2243946592189,
2022-12-27 04:00:00,155.2243946592189,
2022-12-27 06:00:00,155.2243946592189,
2022-12-27 08:00:00,155.2243946592189,
2022-12-27 10:30:00,155.2243946592189,
2022-12-27 11:00:00,155.2243946592189,
2022-12-27 23:59:59,155.2243946592189,c
2022-12-28 00:00:00,85.18836435122466,
2022-12-28 03:30:00,79.32731673391936,
2022-12-28 04:00:00,74.72220789175117,
2022-12-28 06:00:00,68.52585563231514,
2022-12-28 08:00:00,103.19306072720974,
2022-12-28 10:30:00,196.53664001731522,
2022-12-28 11:00:00,146.7933241779756,
2022-12-28 23:59:59,155.22439465921707,c
2022-12-29 00:00:00,61.84302091522659,
2022-12-29 03:30:00,76.8637659834967,
2022-12-29 04:00:00,79.37482099620138,
2022-12-29 06:00:00,176.032495950285,
2022-12-29 08:00:00,174.34100118699098,
2022-12-29 10:30:00,157.75581744143346,
2022-12-29 11:00:00,116.15707294746244,
2022-12-29 23:59:59,155.22439465920797,c
2022-12-30 00:00:00,166.89706637720883,
2022-12-30 03:30:00,159.31454525871595,
2022-12-30 04:00:00,93.09589211542516,
2022-12-30 06:00:00,112.98803994062655,
2022-12-30 08:00:00,112.98803994062655,
2022-12-30 10:30:00,112.98803994062655,
2022-12-30 11:00:00,112.98803994062655,
2022-12-30 23:59:59,85.18836435121375,w
